subject,organ,accept,dice,iou,tp,fp,fn,pred_vox,gt_vox,status,num_voxels,volume_mm3,is_empty,centroid_x_rel,centroid_y_rel,centroid_z_rel,bbox_x_rel,bbox_y_rel,bbox_z_rel,bbox_volume_mm3,mask_to_bbox_ratio,num_components,largest_component_fraction,touches_boundary,boundary_fraction,mean_HU,median_HU,std_HU,p05_HU,p95_HU,orig_axcodes,family,vol_err,vol_bad,iou_reject
s0383,esophagus,0,0.8321,0.7124,3795,918,614,4713,4409,ok,4713,7267.88,0,0.3628,0.5275,0.4137,0.5,0.1113,0.2109,66451.8,0.1094,1,1.0,1,0.0,193.05,189.0,92.75,54.0,369.0,RAS,digestive,0.0689498752551599,0,1
s0383,intervertebral_discs,0,0.8781,0.7826,21970,2527,3575,24497,25545,ok,24497,37776.61,0,0.3268,0.453,0.2938,0.7857,0.3145,0.7773,1086955.5,0.0348,16,0.136,1,0.0675,101.21,85.0,80.32,3.0,257.0,RAS,vertebrae,0.041025641025641026,0,1
s0383,lung_right,0,0.9139,0.8415,22174,1965,2213,24139,24387,ok,24139,37224.55,0,0.8438,0.4506,0.3828,0.2857,0.2031,0.2461,80830.27,0.4605,1,1.0,1,0.313,41.05,31.0,41.08,10.0,99.0,RAS,lung,0.010169352523885677,0,1
s0383,spinal_cord,0,0.9335,0.8753,32168,2083,2501,34251,34669,ok,34251,52818.18,0,0.2982,0.4444,0.4445,0.7143,0.3066,0.873,1082224.38,0.0488,1,1.0,1,0.0244,849.35,787.0,494.86,241.0,1833.0,RAS,neuro,0.012056880786870115,0,1
s0383,vertebrae,0,0.9333,0.8749,72251,5207,5127,77458,77378,ok,77458,119447.32,0,0.3342,0.4514,0.3198,0.8571,0.3145,0.8555,1304942.5,0.0915,16,0.1214,1,0.0508,382.36,373.0,149.31,163.0,636.0,RAS,vertebrae,0.0010338856005582982,0,1
s0386,intervertebral_discs,0,0.8948,0.8097,20949,2115,2809,23064,23758,ok,23064,5278.95,0,0.4799,0.6392,0.5161,0.1615,0.1406,0.9444,39081.23,0.1351,5,0.2373,1,0.0276,74.22,73.0,29.2,28.0,124.0,RAS,vertebrae,0.02921121306507282,0,1
s0386,spinal_cord,0,0.9363,0.8802,46624,3377,2966,50001,49590,ok,50001,11444.36,0,0.486,0.5345,0.5213,0.1198,0.1198,1.0,26153.03,0.4376,1,1.0,1,0.0401,284.69,240.0,121.12,141.0,521.0,RAS,neuro,0.008287961282516637,0,1
s0386,vertebrae,0,0.9324,0.8734,62443,4820,4234,67263,66677,ok,67263,15395.33,0,0.4816,0.6376,0.4118,0.1927,0.1406,0.9259,45730.73,0.3367,5,0.2464,1,0.0324,123.96,125.0,34.26,68.0,176.0,RAS,vertebrae,0.008788637761147022,0,1
s0391,femur_left,1,0.9739,0.9492,534343,11971,16645,546314,550988,ok,546314,168805.81,0,0.4605,0.5139,0.6748,0.5645,0.4844,0.5938,420773.31,0.4012,1,1.0,1,0.024,434.09,452.0,126.99,175.0,609.0,RAS,pelvic_bone,0.00848294336718767,0,0
s0401,autochthon_left,0,0.926,0.8623,9284,498,985,9782,10269,ok,9782,14475.32,0,0.1074,0.3053,0.2793,0.3571,0.1451,0.4464,96186.42,0.1505,1,1.0,1,0.2039,93.87,81.0,53.15,44.0,186.0,RAS,muscle,0.04742428668809037,0,1
s0401,autochthon_right,0,0.9076,0.8308,11098,1017,1244,12115,12342,ok,12115,17927.67,0,0.7832,0.3259,0.3225,0.3571,0.154,0.4464,102105.59,0.1756,1,1.0,1,0.1346,86.92,78.0,41.03,43.0,159.3,RAS,muscle,0.01839248095932588,0,1
s0401,clavicula_left,0,0.8786,0.7836,1640,313,140,1953,1780,ok,1953,2890.03,0,0.088,0.5963,0.2693,0.2857,0.0647,0.0692,5321.33,0.5431,1,1.0,1,0.2683,36.9,32.0,20.63,11.0,76.0,RAS,shoulder_bone,0.09719101123595505,0,1
s0401,clavicula_right,0,0.9421,0.8906,472,24,34,496,506,ok,496,733.98,0,0.9286,0.5961,0.2747,0.0714,0.0647,0.0491,944.11,0.7774,1,1.0,1,1.0,37.65,37.0,16.17,14.0,64.25,RAS,shoulder_bone,0.019762845849802372,0,1
s0401,intervertebral_discs,0,0.8288,0.7076,9048,1774,1965,10822,11013,ok,10822,16014.3,0,0.4537,0.4614,0.3232,0.6429,0.2098,0.7455,418135.72,0.0383,13,0.1499,1,0.0011,95.69,69.0,86.11,7.0,273.95,RAS,vertebrae,0.01734313992554254,0,1
s0401,spinal_cord,0,0.8756,0.7787,32206,2034,7118,34240,39324,ok,34240,50668.05,0,0.4636,0.4241,0.4149,0.4286,0.221,0.8906,350719.38,0.1445,1,1.0,1,0.0004,496.41,489.0,225.65,190.0,874.0,RAS,neuro,0.1292849150645916,1,1
s0401,vertebrae,0,0.912,0.8382,38835,3136,4363,41971,43198,ok,41971,62108.32,0,0.4552,0.4592,0.3303,0.7143,0.221,0.846,555232.44,0.1119,13,0.1351,1,0.0028,166.82,163.0,64.64,70.0,274.0,RAS,vertebrae,0.028404092782073245,0,1
s0055,brain,1,0.9879,0.976,1559925,16268,22066,1576193,1581991,ok,1576193,1625833.88,0,0.4858,0.4655,0.6432,0.5195,0.901,0.5469,3322710.75,0.4893,1,1.0,0,0.0,261.71,268.0,111.11,69.0,432.0,RAS,neuro,0.0036650018868628204,0,0
s0055,intervertebral_discs,0,0.7674,0.6226,1089,302,358,1391,1447,ok,1391,1434.81,0,0.4738,0.3507,0.1026,0.0781,0.1354,0.2266,31109.86,0.0461,4,0.4069,1,0.0,199.88,187.0,78.98,90.0,363.0,RAS,vertebrae,0.038700760193503804,0,1
s0055,spinal_cord,0,0.9021,0.8216,9394,924,1116,10318,10510,ok,10318,10642.96,0,0.4847,0.2826,0.1805,0.0586,0.1198,0.3711,33807.22,0.3148,2,0.9996,1,0.0,301.89,328.0,93.34,114.0,415.0,RAS,neuro,0.018268315889628926,0,1
s0055,vertebrae,0,0.8951,0.8102,12399,1363,1542,13762,13941,ok,13762,14195.42,0,0.477,0.3606,0.1483,0.0938,0.1406,0.3438,58819.92,0.2413,4,0.256,1,0.0,370.25,367.0,111.02,191.0,554.0,RAS,vertebrae,0.012839824976687468,0,1
s0058,clavicula_right,0,0.8993,0.8171,25218,3076,2570,28294,27788,ok,28294,6631.41,0,0.3489,0.6179,0.9279,0.3683,0.596,0.1714,61952.34,0.107,1,1.0,1,0.2597,149.47,131.0,79.44,53.0,304.0,RAS,shoulder_bone,0.018209298977976105,0,1
s0058,humerus_right,1,0.9561,0.9159,241789,13093,9122,254882,250911,ok,254882,59737.96,0,0.6558,0.5067,0.4277,0.346,0.3348,0.7714,147128.89,0.406,1,1.0,1,0.0128,144.21,134.0,67.1,58.0,258.0,RAS,shoulder_bone,0.01582632885764275,0,0
s0058,scapula_right,0,0.8327,0.7133,129383,27326,24676,156709,154059,ok,156709,36728.67,0,0.3966,0.4287,0.5189,0.7121,0.5424,0.9714,617713.5,0.0595,1,1.0,1,0.0058,110.98,104.0,55.24,34.0,209.0,RAS,shoulder_bone,0.017201202136843678,0,1
s0408,autochthon_left,1,0.9684,0.9388,10908,429,282,11337,11190,ok,11337,65072.08,0,0.4481,0.2728,0.8978,0.1473,0.1399,0.25,178048.5,0.3655,1,1.0,1,0.1641,420.74,414.0,109.29,257.0,601.0,RAS,muscle,0.013136729222520108,0,0
s0408,autochthon_right,1,0.9557,0.9152,9942,591,330,10533,10272,ok,10533,60457.28,0,0.5933,0.2827,0.8986,0.1339,0.1458,0.25,168750.03,0.3583,1,1.0,1,0.1674,379.58,365.0,106.78,226.0,576.0,RAS,muscle,0.025408878504672897,0,0
s0408,colon,0,0.9358,0.8793,20765,1787,1063,22552,21828,ok,22552,129443.91,0,0.4577,0.4651,0.5891,0.3839,0.3899,0.7,3621215.0,0.0357,1,1.0,1,0.0208,332.28,323.0,121.37,148.0,551.0,RAS,digestive,0.033168407549935865,0,1
s0408,femur_left,1,0.9632,0.9291,19255,869,601,20124,19856,ok,20124,115507.68,0,0.2217,0.4406,0.3281,0.1808,0.1815,0.525,595567.06,0.1939,1,1.0,1,0.0178,503.83,531.5,136.46,222.0,677.0,RAS,pelvic_bone,0.013497179693795327,0,0
s0408,femur_right,1,0.9505,0.9056,17210,761,1033,17971,18243,ok,17971,103149.89,0,0.7737,0.4595,0.3007,0.1786,0.1786,0.5,551020.5,0.1872,1,1.0,1,0.0205,495.05,513.0,139.72,217.0,680.0,RAS,pelvic_bone,0.014909828427341993,0,0
s0408,gluteus_maximus_left,1,0.957,0.9175,61671,3421,2125,65092,63796,ok,65092,373614.88,0,0.2543,0.2643,0.443,0.3348,0.1845,0.75,1601403.38,0.2333,1,1.0,0,0.0,380.65,371.0,69.21,286.0,509.0,RAS,muscle,0.020314753276067465,0,0
s0408,gluteus_maximus_right,1,0.9545,0.9129,60675,3974,1816,64649,62491,ok,64649,371072.16,0,0.7639,0.2763,0.4249,0.3125,0.2113,0.8,1825714.62,0.2032,1,1.0,1,0.0034,341.02,333.0,66.51,246.0,465.0,RAS,muscle,0.03453297274807572,0,0
s0408,gluteus_medius_left,1,0.9687,0.9392,31769,1107,949,32876,32718,ok,32876,188701.56,0,0.2097,0.4279,0.6914,0.2098,0.2649,0.425,816325.44,0.2312,1,1.0,0,0.0,314.76,300.0,80.2,216.0,466.0,RAS,muscle,0.00482914603582126,0,0
s0408,gluteus_medius_right,1,0.9513,0.9072,25964,1512,1144,27476,27108,ok,27476,157706.67,0,0.8183,0.4571,0.6874,0.1696,0.2738,0.45,722387.88,0.2183,1,1.0,0,0.0,495.46,503.0,109.94,297.0,670.0,RAS,muscle,0.013575328316364174,0,0
s0408,gluteus_minimus_left,0,0.9334,0.8751,7144,610,410,7754,7554,ok,7754,44506.39,0,0.2874,0.495,0.6179,0.6161,0.1935,0.275,1132691.62,0.0393,2,0.882,0,0.0,305.69,275.0,109.97,183.0,546.0,RAS,muscle,0.026476039184537992,0,1
s0408,gluteus_minimus_right,0,0.9136,0.841,6722,622,649,7344,7371,ok,7344,42153.07,0,0.7938,0.526,0.5891,0.0826,0.1994,0.3,170747.48,0.2469,1,1.0,0,0.0,298.86,261.0,110.19,192.0,560.0,RAS,muscle,0.003663003663003663,0,1
s0408,hip_left,0,0.933,0.8743,31449,2521,1999,33970,33448,ok,33970,194980.91,0,0.3216,0.4194,0.6103,0.3125,0.4167,0.75,3375000.75,0.0578,3,0.9998,1,0.0,432.96,437.0,107.79,245.0,602.0,RAS,pelvic_bone,0.01560631427888065,0,1
s0408,hip_right,0,0.9343,0.8767,29690,1981,2196,31671,31886,ok,31671,181785.11,0,0.7034,0.439,0.6109,0.3482,0.4435,0.725,3869059.5,0.047,5,0.967,1,0.0,419.47,424.0,94.96,250.0,568.0,RAS,pelvic_bone,0.006742771122122562,0,1
s0408,iliac_artery_left,0,0.8635,0.7598,759,145,95,904,854,ok,904,5188.78,0,0.3528,0.5879,0.6097,0.4129,0.1399,0.575,1147873.38,0.0045,4,0.7002,1,0.0,179.83,132.0,148.93,14.15,494.25,RAS,great_vessel,0.0585480093676815,0,1
s0408,iliac_artery_right,0,0.8262,0.7038,537,126,100,663,637,ok,663,3805.49,0,0.6102,0.5884,0.6568,0.2076,0.131,0.55,516719.5,0.0074,2,0.5415,1,0.0,217.74,164.0,189.23,6.3,644.9,RAS,great_vessel,0.04081632653061224,0,1
s0408,iliac_vena_left,0,0.8188,0.6932,1071,327,147,1398,1218,ok,1398,8024.24,0,0.388,0.555,0.6378,0.2009,0.1339,0.55,511415.94,0.0157,2,0.5522,1,0.0,308.94,299.5,123.7,119.0,562.45,RAS,great_vessel,0.1477832512315271,1,1
s0408,iliac_vena_right,0,0.8698,0.7696,1386,298,117,1684,1503,ok,1684,9665.82,0,0.6124,0.5638,0.6366,0.1451,0.1488,0.55,410395.5,0.0236,2,0.6188,1,0.0,327.19,314.5,129.05,147.0,611.7,RAS,great_vessel,0.12042581503659348,1,1
s0408,iliopsoas_left,0,0.9404,0.8874,23798,1815,1204,25613,25002,ok,25613,147013.42,0,0.3246,0.5025,0.6978,0.2098,0.2351,0.725,1236088.25,0.1189,3,0.9996,1,0.0447,236.21,217.0,90.26,128.0,421.0,RAS,muscle,0.024438044956403487,0,1
s0408,iliopsoas_right,0,0.9443,0.8944,24035,1862,976,25897,25011,ok,25897,148643.53,0,0.6781,0.5224,0.6801,0.2232,0.25,0.75,1446428.88,0.1028,3,0.9997,1,0.0386,240.4,226.0,83.54,139.0,402.0,RAS,muscle,0.03542441325816641,0,1
s0408,inferior_vena_cava,0,0.9098,0.8345,363,49,23,412,386,ok,412,2364.8,0,0.5214,0.547,0.9564,0.058,0.0298,0.075,4477.04,0.5282,2,0.9903,1,0.4126,194.32,160.0,104.77,80.55,435.0,RAS,great_vessel,0.06735751295336788,0,1
s0408,intervertebral_discs,0,0.9175,0.8476,3410,341,272,3751,3682,ok,3751,21529.98,0,0.5185,0.4491,0.8612,0.1272,0.131,0.225,129558.7,0.1662,3,0.5119,1,0.0011,233.88,229.0,69.1,127.0,364.0,RAS,vertebrae,0.018739815317762087,0,1
s0408,sacrum,0,0.9169,0.8465,25500,2395,2228,27895,27728,ok,27895,160111.64,0,0.5199,0.3153,0.7146,0.2969,0.3006,0.45,1387848.5,0.1154,4,0.9969,0,0.0,459.96,466.0,85.68,309.0,587.0,RAS,pelvic_bone,0.006022792844777842,0,1
s0408,small_bowel,0,0.9098,0.8345,34806,4429,2473,39235,37279,ok,39235,225200.94,0,0.5405,0.616,0.8361,0.567,0.2768,0.35,1898196.88,0.1186,3,0.9748,1,0.1024,323.45,307.0,87.35,208.0,503.0,RAS,digestive,0.05246921859491939,0,1
s0408,spinal_cord,0,0.9097,0.8344,1451,159,129,1610,1580,ok,1610,9241.07,0,0.5197,0.3586,0.8918,0.0491,0.1161,0.225,44322.71,0.2085,1,1.0,1,0.1366,140.99,128.0,63.84,80.0,267.1,RAS,neuro,0.0189873417721519,0,1
s0408,urinary_bladder,1,0.9575,0.9185,9567,616,233,10183,9800,ok,10183,58448.36,0,0.5057,0.5453,0.4094,0.1607,0.1548,0.125,107449.0,0.544,1,1.0,0,0.0,216.76,165.0,112.93,114.0,462.9,RAS,urinary,0.03908163265306122,0,0
s0408,vertebrae,0,0.9374,0.8822,6767,749,155,7516,6922,ok,7516,43140.32,0,0.5139,0.4512,0.9109,0.1339,0.125,0.2,115714.31,0.3728,1,1.0,1,0.2177,370.96,374.0,94.72,205.0,526.0,RAS,vertebrae,0.08581334874313783,0,1
s0413,clavicula_left,0,0.9192,0.8504,22460,1917,2034,24377,24494,ok,24377,11193.52,0,0.7321,0.6601,0.8226,0.433,0.2723,0.2,54339.82,0.206,1,1.0,1,0.0,245.24,238.0,125.22,60.0,437.0,RAS,shoulder_bone,0.004776680003266106,0,1
s0413,humerus_left,1,0.9652,0.9327,152533,8557,2450,161090,154983,ok,161090,73969.92,0,0.3441,0.7054,0.3971,0.3482,0.3103,0.72,179224.97,0.4127,1,1.0,1,0.0164,432.88,451.0,83.71,268.0,530.0,RAS,shoulder_bone,0.03940432176432254,0,0
s0413,scapula_left,0,0.889,0.8001,99813,11394,13538,111207,113351,ok,111207,51064.46,0,0.5743,0.4864,0.4796,0.7054,0.7902,0.92,1181421.25,0.0432,24,0.9942,1,0.007,271.84,285.0,108.77,75.0,440.0,RAS,shoulder_bone,0.018914698591101974,0,1
s0068,femur_right,0,0.9467,0.8987,165620,7942,10719,173562,176339,ok,173562,156205.84,0,0.5254,0.3775,0.6729,0.4719,0.7083,0.5656,418164.41,0.3736,1,1.0,1,0.0042,211.86,208.0,47.53,151.0,278.0,RAS,pelvic_bone,0.01574807614878161,0,1
s0421,autochthon_left,0,0.8909,0.8033,1789,257,181,2046,1970,ok,2046,3446.23,0,0.1603,0.2129,0.1575,0.3333,0.1313,0.3,33957.0,0.1015,1,1.0,1,0.0,142.27,137.0,37.41,98.0,204.0,RAS,muscle,0.03857868020304569,0,1
s0421,intervertebral_discs,0,0.839,0.7226,8436,1686,1552,10122,9988,ok,10122,17049.24,0,0.4587,0.4353,0.3048,1.0,0.2719,0.6781,476989.75,0.0357,11,0.1619,1,0.0357,96.09,94.0,44.29,28.0,168.0,RAS,vertebrae,0.01341609931918302,0,1
s0421,spinal_cord,0,0.9323,0.8731,17316,1110,1406,18426,18722,ok,18426,31036.29,0,0.4994,0.3913,0.3794,0.6,0.2625,0.7719,314526.72,0.0987,1,1.0,1,0.0034,121.07,122.0,48.94,45.0,199.0,RAS,neuro,0.015810276679841896,0,1
s0421,vertebrae,0,0.9265,0.8631,43150,3732,3114,46882,46264,ok,46882,78966.87,0,0.4708,0.4219,0.2954,1.0,0.2875,0.7844,583433.81,0.1353,11,0.1556,1,0.0233,208.96,209.0,53.01,123.0,298.0,RAS,vertebrae,0.01335811862355179,0,1
s0423,aorta,0,0.8879,0.7984,297,61,14,358,311,ok,358,9299.61,0,0.5018,0.4858,0.7315,0.0703,0.2,0.0547,26184.38,0.3552,1,1.0,0,0.0,212.04,230.5,74.9,76.0,312.0,RAS,great_vessel,0.15112540192926044,1,1
s0423,autochthon_left,0,0.8494,0.7382,3043,1034,45,4077,3088,ok,4077,105906.45,0,0.4947,0.1723,0.2554,0.1094,0.25,0.5234,487320.31,0.2173,1,1.0,1,0.0,328.67,314.0,74.27,233.0,467.0,RAS,muscle,0.32027202072538863,1,1
s0423,autochthon_right,0,0.892,0.8051,2544,228,388,2772,2932,ok,2772,72007.03,0,0.63,0.1829,0.2687,0.1055,0.15,0.4336,233555.28,0.3083,1,1.0,0,0.0,309.97,288.0,73.48,237.0,460.45,RAS,muscle,0.054570259208731244,0,1
s0423,clavicula_left,0,0.854,0.7451,421,98,46,519,467,ok,519,13481.84,0,0.4246,0.6132,0.8462,0.2734,0.3,0.1367,381855.47,0.0353,2,0.9114,0,0.0,452.04,452.0,97.77,302.9,601.0,RAS,shoulder_bone,0.11134903640256959,1,1
s0423,clavicula_right,0,0.8253,0.7026,456,95,98,551,554,ok,551,14313.09,0,0.6933,0.6262,0.8432,0.293,0.25,0.1367,340942.38,0.042,3,0.7532,0,0.0,432.57,427.0,102.08,295.0,640.5,RAS,shoulder_bone,0.005415162454873646,0,1
s0423,colon,0,0.8762,0.7797,4173,527,652,4700,4825,ok,4700,122089.84,0,0.4166,0.5207,0.1587,0.5117,0.35,0.3164,1929461.12,0.0633,2,0.7726,1,0.0,292.46,278.0,135.82,118.0,557.0,RAS,digestive,0.025906735751295335,0,1
s0423,duodenum,0,0.8921,0.8053,153,28,9,181,162,ok,181,4701.76,0,0.6592,0.55,0.1121,0.0469,0.05,0.1133,9039.84,0.5201,1,1.0,0,0.0,191.69,188.0,28.63,148.0,245.0,RAS,digestive,0.11728395061728394,1,1
s0423,esophagus,0,0.9197,0.8514,126,12,10,138,136,ok,138,3584.77,0,0.5256,0.45,0.4358,0.0469,0.05,0.0586,4675.78,0.7667,1,1.0,0,0.0,360.86,353.5,52.73,290.85,451.65,RAS,digestive,0.014705882352941176,0,1
s0423,heart,1,0.9543,0.9126,14391,814,564,15205,14955,ok,15205,394973.62,0,0.4558,0.5505,0.5203,0.3281,0.45,0.2188,1099743.75,0.3592,1,1.0,0,0.0,208.67,187.0,155.31,17.0,479.0,RAS,heart,0.01671681711802073,0,0
s0423,humerus_left,0,0.9369,0.8814,2689,157,205,2846,2894,ok,2846,73929.3,0,0.1588,0.4328,0.7634,0.2188,0.45,0.5469,1832906.25,0.0403,1,1.0,0,0.0,815.82,842.5,216.08,433.0,1131.0,RAS,shoulder_bone,0.0165860400829302,0,1
s0423,humerus_right,0,0.9252,0.8609,2073,78,257,2151,2330,ok,2151,55875.59,0,0.9411,0.4972,0.8091,0.1016,0.3,0.2969,307978.12,0.1814,2,0.9995,0,0.0,763.49,835.0,206.34,330.5,1013.5,RAS,shoulder_bone,0.07682403433476395,0,1
s0423,iliopsoas_left,0,0.9377,0.8828,1175,134,22,1309,1197,ok,1309,34003.32,0,0.4743,0.4143,0.092,0.0664,0.3,0.2109,143078.91,0.2377,1,1.0,1,0.0,244.14,242.0,114.51,86.0,439.6,RAS,muscle,0.0935672514619883,0,1
s0423,iliopsoas_right,0,0.8888,0.7998,811,186,17,997,828,ok,997,25898.63,0,0.6311,0.3972,0.0693,0.0625,0.15,0.1875,59850.0,0.4327,1,1.0,1,0.0,233.9,241.0,86.97,116.0,379.6,RAS,muscle,0.2041062801932367,1,1
s0423,inferior_vena_cava,0,0.7874,0.6494,200,101,7,301,207,ok,301,7818.95,0,0.606,0.5,0.1254,0.0391,0.05,0.1484,9871.09,0.7921,1,1.0,0,0.0,413.86,411.0,49.19,334.0,493.0,RAS,great_vessel,0.45410628019323673,1,1
s0423,intervertebral_discs,0,0.9137,0.8412,3406,259,384,3665,3790,ok,3665,95204.1,0,0.5585,0.3659,0.3642,0.125,0.3,0.7969,1017450.0,0.0936,14,0.1402,0,0.0,332.11,320.0,125.01,144.0,547.0,RAS,vertebrae,0.032981530343007916,0,1
s0423,kidney_left,0,0.882,0.789,1948,130,391,2078,2339,ok,2078,53979.3,0,0.4048,0.3028,0.2757,0.125,0.2,0.2305,196175.0,0.2752,1,1.0,0,0.0,647.67,629.0,131.77,472.0,891.3,RAS,urinary,0.1115861479264643,1,1
s0423,kidney_right,0,0.916,0.845,2116,161,227,2277,2343,ok,2277,59148.63,0,0.7152,0.3729,0.196,0.125,0.2,0.1758,149625.0,0.3953,1,1.0,0,0.0,430.91,420.0,97.21,281.0,607.0,RAS,urinary,0.028169014084507043,0,1
s0423,liver,1,0.9607,0.9243,25634,768,1330,26402,26964,ok,26402,685833.19,0,0.7032,0.5044,0.3428,0.3828,0.55,0.3047,2184213.25,0.314,1,1.0,0,0.0,349.65,352.0,78.22,225.0,477.0,RAS,solid_abdominal,0.020842604954754488,0,0
s0423,lung_left,1,0.9672,0.9365,24622,595,1074,25217,25696,ok,25217,655051.0,0,0.3942,0.3538,0.6306,0.2422,0.55,0.4766,2161354.0,0.3031,1,1.0,0,0.0,113.58,86.0,96.45,33.0,271.0,RAS,lung,0.018641033623910338,0,0
s0423,lung_right,1,0.9729,0.9472,37077,704,1364,37781,38441,ok,37781,981420.5,0,0.7006,0.4427,0.6085,0.25,0.6,0.4727,2413950.0,0.4066,1,1.0,0,0.0,61.01,47.0,46.24,22.0,144.0,RAS,lung,0.017169168335891365,0,0
s0423,scapula_left,0,0.8571,0.75,543,98,83,641,626,ok,641,16650.98,0,0.2613,0.4296,0.8329,0.0977,0.25,0.0898,74682.62,0.223,1,1.0,0,0.0,580.02,580.0,113.52,375.0,756.0,RAS,shoulder_bone,0.023961661341853034,0,1
s0423,scapula_right,0,0.8537,0.7447,700,58,182,758,882,ok,758,19690.23,0,0.871,0.4534,0.829,0.1445,0.3,0.1602,236438.67,0.0833,2,0.8628,0,0.0,596.36,592.0,135.38,384.0,816.15,RAS,shoulder_bone,0.14058956916099774,1,1
s0423,small_bowel,0,0.6047,0.4334,472,608,9,1080,481,ok,1080,28054.69,0,0.3916,0.5575,0.0533,0.1133,0.25,0.125,120531.25,0.2328,2,0.9954,1,0.0,195.48,176.0,92.85,82.0,372.05,RAS,digestive,1.2453222453222452,1,1
s0423,spinal_cord,0,0.9063,0.8286,2035,230,191,2265,2226,ok,2265,58836.91,0,0.5611,0.2757,0.4001,0.0586,0.25,0.8672,432509.75,0.136,1,1.0,1,0.0,479.06,494.0,159.65,207.2,723.8,RAS,neuro,0.01752021563342318,0,1
s0423,spleen,0,0.9315,0.8718,2767,244,163,3011,2930,ok,3011,78215.43,0,0.3143,0.3566,0.3639,0.1562,0.35,0.1602,298210.94,0.2623,1,1.0,0,0.0,660.42,658.0,98.6,507.0,827.5,RAS,solid_abdominal,0.02764505119453925,0,1
s0423,stomach,0,0.9024,0.8221,3628,477,308,4105,3936,ok,4105,106633.79,0,0.4096,0.5673,0.2975,0.168,0.4,0.2969,679131.25,0.157,2,0.6633,0,0.0,511.1,548.0,228.98,148.0,845.8,RAS,digestive,0.0429369918699187,0,1
s0423,vertebrae,0,0.9404,0.8875,8391,620,444,9011,8835,ok,9011,234074.81,0,0.5588,0.3679,0.3803,0.1211,0.3,0.8633,1067792.62,0.2192,15,0.1192,1,0.0,606.62,620.0,172.7,274.0,850.0,RAS,vertebrae,0.019920769666100735,0,1
s0070,brain,1,0.9845,0.9695,574851,7812,10253,582663,585104,ok,582663,1693150.88,0,0.4982,0.47,0.5163,0.75,0.75,1.0,3481481.0,0.4863,1,1.0,1,0.0043,235.04,267.0,109.02,20.0,364.0,RAS,neuro,0.004171907900133993,0,0
s0429,aorta,0,0.9094,0.8339,10973,1442,744,12415,11717,ok,12415,23016.7,0,0.4959,0.3043,0.6118,0.1211,0.1797,1.0,465295.16,0.0495,2,0.5758,1,0.1374,10.88,10.0,5.19,4.0,20.0,RAS,great_vessel,0.05957156268669454,0,1
s0429,colon,0,0.8911,0.8037,3987,488,486,4475,4473,ok,4475,8296.39,0,0.2319,0.3136,0.1262,0.0547,0.0703,0.25,20556.52,0.4036,1,1.0,1,0.0552,19.96,18.0,10.7,7.0,41.0,RAS,digestive,0.000447127207690588,0,1
s0429,esophagus,0,0.9183,0.8489,1242,150,71,1392,1313,ok,1392,2580.69,0,0.4676,0.2884,0.2442,0.0508,0.043,0.1364,6362.73,0.4056,1,1.0,0,0.0,25.0,24.0,8.91,12.0,41.0,RAS,digestive,0.060167555217060166,0,1
s0429,heart,1,0.9613,0.9254,133361,5515,5230,138876,138591,ok,138876,257468.17,0,0.4807,0.3407,0.5549,0.2422,0.1973,0.5682,580469.5,0.4436,1,1.0,0,0.0,9.58,9.0,5.15,3.0,19.0,RAS,heart,0.0020564105894322142,0,0
s0429,humerus_left,0,0.9288,0.8671,5880,367,534,6247,6414,ok,6247,11581.58,0,0.0345,0.2676,0.8241,0.0742,0.084,0.4545,60586.85,0.1912,1,1.0,1,0.0949,50.61,51.0,14.75,23.0,73.0,RAS,shoulder_bone,0.02603679451200499,0,1
s0429,humerus_right,0,0.9134,0.8405,8254,544,1022,8798,9276,ok,8798,16310.99,0,0.9586,0.2799,0.8382,0.1836,0.4297,0.7045,1188525.75,0.0137,2,0.9487,1,0.096,70.62,49.0,105.92,26.0,94.0,RAS,shoulder_bone,0.05153083225528245,0,1
s0429,intervertebral_discs,0,0.8631,0.7592,16426,2892,2318,19318,18744,ok,19318,35814.47,0,0.5056,0.1607,0.4788,0.1133,0.1367,0.9318,308607.34,0.1161,8,0.2072,1,0.0426,8.95,8.0,4.18,3.0,17.0,RAS,vertebrae,0.030623132735808793,0,1
s0429,kidney_left,0,0.8148,0.6875,2215,939,68,3154,2283,ok,3154,5847.34,0,0.3554,0.1614,0.0147,0.1211,0.082,0.0682,14483.0,0.4037,1,1.0,1,0.4838,22.37,22.0,5.79,13.0,32.0,RAS,urinary,0.3815155497152869,1,1
s0429,liver,0,0.9424,0.8912,361044,15914,28183,376958,389227,ok,376958,698858.62,0,0.652,0.3347,0.1505,0.4668,0.3926,0.4318,1692169.62,0.413,1,1.0,1,0.0711,16.01,12.0,12.16,4.0,39.0,RAS,solid_abdominal,0.031521451492316825,0,1
s0429,lung_left,1,0.9748,0.9508,378011,13071,6509,391082,384520,ok,391082,725043.69,0,0.3182,0.2136,0.6112,0.2656,0.3457,0.8636,1695868.25,0.4275,1,1.0,1,0.0199,8.49,8.0,4.1,3.0,16.0,RAS,lung,0.017065432227192343,0,0
s0429,lung_right,1,0.9682,0.9383,439666,16224,12682,455890,452348,ok,455890,845194.0,0,0.6972,0.2422,0.5781,0.2559,0.416,0.8864,2017492.12,0.4189,1,1.0,1,0.0087,9.35,7.0,8.0,3.0,23.0,RAS,lung,0.00783025458275487,0,0
